0.2,0.1,1,3.29147e-80,
0.2,0.1,1,4.11767e-80,
0.2,0.1,1,3.86645e-80,
0.2,0.1,1,1.63449e-80,
0.2,0.1,1,4.34228e-80,
0.2,0.1,1,3.94848e-80,
0.2,0.1,1,2.69019e-80,
0.2,0.1,1,2.42737e-80,
0.1,0.1,1,4.05773e-120,
0.1,0.1,1,7.44008e-120,
0.1,0.1,1,7.20054e-120,
0.1,0.1,1,2.99996e-120,
0.1,0.1,1,7.06192e-120,
0.1,0.1,1,7.62782e-120,
0.1,0.1,1,5.06997e-120,
0.1,0.1,1,4.14781e-120,
0.6,0.1,1,1.04718e-20,
0.6,0.1,1,9.42311e-21,
0.6,0.1,1,4.14867e-21,
0.6,0.1,1,1.4739e-20,
0.6,0.1,1,1.00481e-20,
0.6,0.1,1,1.01179e-20,
0.6,0.1,1,7.25695e-21,
0.6,0.1,1,9.85303e-21,
0.4,0.1,1,3.14632e-33,
0.4,0.1,1,2.67114e-33,
0.4,0.1,1,1.94848e-33,
0.4,0.1,1,1.77924e-33,
0.4,0.1,1,2.56804e-33,
0.4,0.1,1,2.81971e-33,
0.4,0.1,1,2.92423e-33,
0.4,0.1,1,1.52821e-33,
0.3,0.1,1,4.36618e-45,
0.3,0.1,1,7.31191e-45,
0.3,0.1,1,7.37968e-45,
0.3,0.1,1,9.10834e-45,
0.3,0.1,1,5.23761e-45,
0.3,0.1,1,8.40017e-45,
0.3,0.1,1,5.66102e-45,
0.3,0.1,1,7.20793e-45,
0.5,0.1,1,1.52319e-30,
0.5,0.1,1,1.20539e-30,
0.5,0.1,1,8.33085e-31,
0.5,0.1,1,6.01682e-31,
0.5,0.1,1,8.50629e-31,
0.5,0.1,1,1.23099e-30,
0.5,0.1,1,1.18197e-30,
0.5,0.1,1,1.21814e-30,
0.7,0.1,1,3.63126e-27,
0.7,0.1,1,3.75197e-27,
0.7,0.1,1,4.80792e-27,
0.7,0.1,1,2.93973e-27,
0.7,0.1,1,1.29316e-27,
0.7,0.1,1,3.80513e-27,
0.7,0.1,1,3.40614e-27,
0.7,0.1,1,3.70362e-27,
1.1,0.1,1,0.141537,
1.1,0.1,1,0.100314,
1.1,0.1,1,0.141537,
1.1,0.1,1,0.141537,
1.1,0.1,1,0.141537,
1.1,0.1,1,0.141537,
1.1,0.1,1,0.141537,
1.1,0.1,1,0.141537,
0.9,0.1,1,1.73577e-07,
0.9,0.1,1,3.07428e-07,
0.9,0.1,1,2.82693e-07,
0.9,0.1,1,3.07991e-07,
0.9,0.1,1,3.6536e-07,
0.9,0.1,1,3.64533e-07,
0.9,0.1,1,2.48774e-07,
0.9,0.1,1,3.37076e-07,
1.3,0.1,2,0.195291,0.196292,
1.3,0.1,2,0.195312,0.196268,
1.3,0.1,4,0.227831,0.238346,0.226568,0.241613,
1.3,0.1,4,0.226568,0.227832,0.238346,0.241613,
1.3,0.1,4,0.226568,0.227831,0.238346,0.241613,
1.3,0.1,4,0.226568,0.227832,0.238346,0.241613,
1.3,0.1,8,0.227831,0.226568,0.238346,0.227832,0.241612,0.226568,0.238346,0.241614,
1.3,0.1,2,0.195291,0.196292,
1.5,0.1,2,0.313642,0.322716,
1.5,0.1,2,0.313642,0.322716,
1.5,0.1,2,0.313642,0.322716,
1.5,0.1,2,0.313642,0.322716,
1.5,0.1,2,0.313642,0.322716,
1.5,0.1,2,0.313642,0.322716,
1.5,0.1,2,0.313642,0.322716,
1.5,0.1,8,0.331454,0.334752,0.332057,0.335,0.331141,0.334401,0.332836,0.335124,
1.2,0.1,1,0.241678,
1.2,0.1,3,0.192311,0.182739,0.203134,
1.2,0.1,1,0.241678,
1.2,0.1,2,0.14329,0.152522,
1.2,0.1,1,0.241678,
1.2,0.1,3,0.182739,0.192311,0.203134,
1.2,0.1,3,0.182739,0.192311,0.203134,
1.2,0.1,3,0.192311,0.182739,0.203134,
0.8,0.1,1,1.99558e-18,
0.8,0.1,1,1.28289e-18,
0.8,0.1,1,6.04476e-19,
0.8,0.1,1,9.0998e-19,
0.8,0.1,1,8.90913e-19,
0.8,0.1,1,1.29595e-18,
0.8,0.1,1,1.47596e-18,
0.8,0.1,1,1.30497e-18,
1,0.1,1,0.0911586,
1,0.1,1,0.0911586,
1,0.1,1,0.0911586,
1,0.1,1,0.0911586,
1,0.1,1,0.0911586,
1,0.1,1,0.0911586,
1,0.1,1,0.0911586,
1,0.1,1,0.0911586,
1.4,0.1,2,0.253689,0.257591,
1.4,0.1,2,0.253689,0.257591,
1.4,0.1,4,0.197085,0.204538,0.197086,0.204542,
1.4,0.1,2,0.253689,0.257591,
1.4,0.1,2,0.253689,0.257591,
1.4,0.1,2,0.253689,0.257591,
1.4,0.1,2,0.253689,0.257591,
1.4,0.1,4,0.197085,0.197086,0.204539,0.204542,
1.7,0.1,4,0.392633,0.394533,0.400082,0.400997,
1.7,0.1,4,0.394533,0.392633,0.400082,0.400997,
1.7,0.1,4,0.392633,0.400082,0.394533,0.400997,
1.7,0.1,4,0.394533,0.400082,0.392633,0.400997,
1.7,0.1,4,0.392633,0.400082,0.394533,0.400997,
1.7,0.1,4,0.394533,0.400082,0.392633,0.400997,
1.7,0.1,4,0.394533,0.400082,0.392633,0.400997,
1.7,0.1,1,0.378698,
1.8,0.1,2,0.465668,0.471575,
1.8,0.1,2,0.465668,0.471575,
1.8,0.1,2,0.465668,0.471575,
1.8,0.1,2,0.465668,0.471575,
1.8,0.1,2,0.465668,0.471575,
1.8,0.1,2,0.465668,0.471575,
1.8,0.1,2,0.465668,0.471575,
1.8,0.1,2,0.465668,0.471575,
1.6,0.1,1,0.396839,
1.6,0.1,1,0.396839,
1.6,0.1,2,0.357839,0.371223,
1.6,0.1,2,0.357839,0.371223,
1.6,0.1,2,0.357839,0.371223,
1.6,0.1,1,0.396839,
1.6,0.1,2,0.357839,0.371223,
1.6,0.1,2,0.357839,0.371223,
2.1,0.1,2,0.4979,0.524849,
2.1,0.1,2,0.4979,0.524849,
2.1,0.1,2,0.4979,0.524849,
2.1,0.1,2,0.4979,0.524849,
2.1,0.1,2,0.4979,0.524849,
2.1,0.1,2,0.4979,0.524849,
2.1,0.1,2,0.4979,0.524849,
2.1,0.1,2,0.4979,0.524849,
2,0.1,2,0.485597,0.504523,
2,0.1,1,0.490817,
2.3,0.1,1,0.545105,
2.3,0.1,2,0.558921,0.565385,
2.3,0.1,2,0.558921,0.565385,
2.3,0.1,1,0.545105,
2.3,0.1,1,0.545105,
2.3,0.1,2,0.558921,0.565385,
2.3,0.1,1,0.545105,
2.3,0.1,1,0.545105,
2.5,0.1,4,0.566683,0.569403,0.608001,0.608818,
2.5,0.1,1,0.589572,
2.5,0.1,1,0.589572,
2.5,0.1,1,0.589572,
2.5,0.1,1,0.589572,
2.5,0.1,1,0.589572,
2.5,0.1,1,0.589572,
2.4,0.1,1,0.594972,
2.4,0.1,1,0.613379,
2.4,0.1,1,0.613379,
2.4,0.1,1,0.594972,
2.4,0.1,1,0.613379,
2.4,0.1,1,0.594972,
2.4,0.1,1,0.594972,
2.4,0.1,1,0.594972,
2.2,0.1,2,0.531975,0.536116,
2.2,0.1,2,0.531975,0.536116,
2.2,0.1,2,0.531975,0.536116,
2.2,0.1,2,0.531975,0.536116,
2.2,0.1,1,0.516826,
2.2,0.1,2,0.531975,0.536116,
2.2,0.1,2,0.531975,0.536116,
2.2,0.1,1,0.516826,
2.9,0.1,2,0.61199,0.703877,
2.9,0.1,2,0.61199,0.703877,
2.9,0.1,2,0.638507,0.664216,
2.9,0.1,2,0.61199,0.703877,
2.9,0.1,2,0.61199,0.703877,
2.9,0.1,2,0.61199,0.703877,
2.9,0.1,2,0.61199,0.703877,
2.9,0.1,2,0.61199,0.703877,
2.8,0.1,2,0.614872,0.693924,
2.8,0.1,2,0.614872,0.693924,
2.8,0.1,2,0.614872,0.693924,
2.8,0.1,2,0.614872,0.693924,
2.8,0.1,2,0.614872,0.693924,
2.8,0.1,2,0.614872,0.693924,
2.8,0.1,2,0.604255,0.689202,
2.8,0.1,2,0.614872,0.693924,
3.1,0.1,6,0.564701,0.548222,0.763279,0.554446,0.754991,0.768313,
3.1,0.1,6,0.548222,0.763279,0.554446,0.754991,0.564701,0.768313,
3.1,0.1,6,0.548222,0.554446,0.754991,0.564701,0.763279,0.768313,
3.1,0.1,6,0.548222,0.554446,0.754991,0.564701,0.763279,0.768313,
3.1,0.1,6,0.548222,0.554446,0.754991,0.564701,0.763279,0.768313,
3.1,0.1,6,0.548222,0.763279,0.554446,0.754991,0.564701,0.768313,
3.1,0.1,6,0.564701,0.754991,0.548222,0.763279,0.554446,0.768313,
3.1,0.1,6,0.554446,0.754991,0.564701,0.763279,0.548222,0.768313,
3,0.1,2,0.665061,0.667195,
3,0.1,2,0.665062,0.667195,
3,0.1,2,0.665061,0.667195,
3,0.1,2,0.665061,0.667195,
3,0.1,2,0.665062,0.667195,
3.5,0.1,4,0.519957,0.818889,0.375158,0.876748,
3.5,0.1,24,0.378531,0.819808,0.518035,0.87538,0.369819,0.81599,0.525651,0.87232,0.386464,0.829312,0.497299,0.875385,0.378518,0.819799,0.518052,0.878962,0.369865,0.816044,0.525549,0.872339,0.386413,0.829261,0.497405,0.878982,
3.5,0.1,4,0.519956,0.818889,0.375157,0.876748,
3.5,0.1,4,0.519957,0.375157,0.818889,0.876748,
3.5,0.1,4,0.519957,0.818889,0.375157,0.876748,
3.5,0.1,4,0.375157,0.519957,0.818889,0.876748,
3.5,0.1,4,0.519957,0.818889,0.375157,0.876748,
3.5,0.1,4,0.375157,0.519957,0.818889,0.876748,
3.3,0.1,8,0.474104,0.493469,0.817291,0.472478,0.816701,0.494474,0.826953,0.827797,
3.3,0.1,8,0.467916,0.820378,0.487714,0.830073,0.468281,0.8198,0.488861,0.830276,
3.3,0.1,8,0.487714,0.468281,0.8198,0.488861,0.830073,0.467916,0.820378,0.830276,
3.3,0.1,8,0.494474,0.816701,0.474104,0.817291,0.493469,0.826953,0.472478,0.827797,
3.3,0.1,8,0.472478,0.816701,0.494474,0.826953,0.474104,0.817291,0.493469,0.827797,
3.3,0.1,8,0.488861,0.467916,0.820378,0.487714,0.830073,0.468281,0.8198,0.830276,
3.3,0.1,8,0.493469,0.472478,0.816701,0.494474,0.826953,0.474104,0.817291,0.827797,
3.3,0.1,8,0.472478,0.816701,0.494474,0.826953,0.474104,0.817291,0.493469,0.827797,
3.6,0.1,6,0.627612,0.777815,0.476457,0.841109,0.309964,0.905288,
3.6,0.1,6,0.309964,0.777815,0.627612,0.841109,0.476457,0.905288,
3.6,0.1,6,0.309964,0.627612,0.777815,0.476457,0.841109,0.905288,
3.6,0.1,6,0.476456,0.309964,0.777815,0.627612,0.841109,0.905288,
3.6,0.1,6,0.309964,0.777815,0.627612,0.841109,0.476456,0.905288,
3.6,0.1,6,0.309964,0.777815,0.627612,0.841109,0.476456,0.905288,
3.6,0.1,6,0.309964,0.777815,0.627612,0.841109,0.476456,0.905288,
3.6,0.1,6,0.309964,0.777815,0.627612,0.841109,0.476456,0.905288,
